Date_TimeUTC,Date_TimeEU,User,Id,Source,Tweet.content,Tweet.URL,Outlinks,ReplyCount,RetweetCount,LikeCount,QuoteCount,ViewCount,Language,Hashtags,Media+,MentionedUsers,inReplyToUser,inReplyToTweetId,Year
2014-04-18 21:04:35,2014-04-18 23:04:35,elonmusk,457263446086524928,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@MarinaSBlinova Rocket boost stage reaching 0 m/s in one piece :) Will know soon. Odds not high.,https://twitter.com/elonmusk/status/457263446086524930,[],11,32,60,3,,en,,,"[User(username='MarinaSBlinova', id=2394729776, displayname='Marina Blinova', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/MarinaSBlinova,4.572614207997338e+17,2014
2014-04-18 16:20:04,2014-04-18 18:20:04,elonmusk,457191844133097472,Twitter for iPhone,@erwinEmm Need to make sure precision return from hypersonic velocity works in ocean before transitioning to land,https://twitter.com/elonmusk/status/457191844133097472,[],4,18,32,0,,en,,,"[User(username='erwinEmm', id=36758136, displayname='Erwin', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/erwinEmm,4.57189645856428e+17,2014
2014-04-18 15:38:25,2014-04-18 17:38:25,elonmusk,457181362307350528,Twitter for iPhone,Launch to the Space Station in just under three hours if weather holds http://t.co/aBIV4EWOS2,https://twitter.com/elonmusk/status/457181362307350529,['http://www.spacex.com/webcast/'],71,497,399,0,,en,,,,,,2014
2014-04-18 17:40:17,2014-04-18 19:40:17,elonmusk,457212031062392832,Twitter for iPhone,Hexacopter drone vid of 1st F9 rocket booster takeoff &amp; landing w flight design legs http://t.co/FhZX3afK1a,https://twitter.com/elonmusk/status/457212031062392833,['http://youtu.be/0UjWqQPWmsY'],149,998,740,0,,en,,,,,,2014
2014-04-18 16:15:13,2014-04-18 18:15:13,elonmusk,457190623640969216,Twitter for iPhone,Heavy seas in Atlantic preventing our recovery ship from being on station. Maybe they can help? http://t.co/9zZKAqPh6H,https://twitter.com/elonmusk/status/457190623640969216,['http://theaviationist.com/2014/04/17/russian-tug-off-us/'],42,133,195,1,,en,,,,,,2014
2014-04-18 16:08:38,2014-04-18 18:08:38,elonmusk,457188968627310592,Twitter for iPhone,This is 1st ever orbital rocket launch w landing legs. Will attempt leg deploy &amp; soft landing out to sea.,https://twitter.com/elonmusk/status/457188968627310592,[],73,476,533,0,,en,,,,,,2014
2014-04-19 00:16:39,2014-04-19 02:16:39,elonmusk,457311780943822784,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Flight computers continued transmitting for 8 seconds after reaching the water. Stopped when booster went horizontal.,https://twitter.com/elonmusk/status/457311780943822848,[],122,461,577,1,,en,,,,https://twitter.com/elonmusk,4.573077424959939e+17,2014
2014-04-19 00:00:36,2014-04-19 02:00:36,elonmusk,457307742495993920,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Data upload from tracking plane shows landing in Atlantic was good! Several boats enroute through heavy seas.,https://twitter.com/elonmusk/status/457307742495993856,[],163,848,946,1,,en,,,,,,2014
2014-04-24 21:26:17,2014-04-24 23:26:17,elonmusk,459443233290866688,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FTC blog supports direct car sales as good for consumers http://t.co/FfqvAKVfFF,https://twitter.com/elonmusk/status/459443233290866688,['http://www.ftc.gov/news-events/blogs/competition-matters/2014/04/who-decides-how-consumers-should-shop'],43,277,289,1,,en,,,,,,2014
2014-04-24 21:47:59,2014-04-24 23:47:59,elonmusk,459448693444206592,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",100th @TeslaMotors Supercharger goes live http://t.co/jgCWF4qxCd,https://twitter.com/elonmusk/status/459448693444206592,['http://www.teslamotors.com/blog/100-supercharger-stations'],45,323,408,1,,en,,,,,,2014
2014-04-26 03:07:36,2014-04-26 05:07:36,elonmusk,459891514781364224,Twitter for iPhone,Letter from @SenJohnMcCain to DoD Inspector General questioning uncompeted space launch contract http://t.co/Bq6raOKSHM,https://twitter.com/elonmusk/status/459891514781364224,['http://www.mccain.senate.gov/public/index.cfm/press-releases?ID=c6782e97-ca58-47c4-991f-4587c8da1e9d'],62,226,322,0,,en,,,"[User(username='SenJohnMcCain', id=19394188, displayname='John McCain', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2014
2014-04-29 02:55:39,2014-04-29 04:55:39,elonmusk,460975671603634176,Twitter for iPhone,@KAlHomoud Superchargers in Canada will go live in 6 to 8 weeks. Update on forums shortly.,https://twitter.com/elonmusk/status/460975671603634176,[],6,22,39,0,,en,,,"[User(username='KAlHomoud', id=68457169, displayname='Khalid AlHomoud', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/KAlHomoud,4.608024625896653e+17,2014
2014-04-29 08:13:10,2014-04-29 10:13:10,elonmusk,461055579650129920,Twitter for iPhone,@nitroc3ll yes,https://twitter.com/elonmusk/status/461055579650129920,[],1,2,12,0,,und,,,"[User(username='nitroc3ll', id=26680636, displayname='Nitroc3ll', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/nitroc3ll,4.610554353329398e+17,2014
2014-04-29 08:19:25,2014-04-29 10:19:25,elonmusk,461057152111505408,Twitter for iPhone,@constrainedbyc no problem,https://twitter.com/elonmusk/status/461057152111505408,[],3,2,29,1,,en,,,"[User(username='constrainedbyc', id=1601171488832364544, displayname='Fashion Show', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2014
2014-04-29 08:19:51,2014-04-29 10:19:51,elonmusk,461057260853022720,Twitter for iPhone,@micahgtb almost,https://twitter.com/elonmusk/status/461057260853022720,[],0,2,13,0,,en,,,,,,2014
2014-04-29 23:01:13,2014-04-30 01:01:13,elonmusk,461279062837968896,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Sounds like this might be a good time to unveil the new Dragon Mk 2 spaceship that @SpaceX has been working on w @NASA. No trampoline needed,https://twitter.com/elonmusk/status/461279062837968897,[],138,1313,1609,10,,en,,,"[User(username='SpaceX', id=34743251, displayname='SpaceX', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='NASA', id=11348282, displayname='NASA', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2014
2014-04-29 23:18:19,2014-04-30 01:18:19,elonmusk,461283368693669888,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cover drops on May 29. Actual flight design hardware of crew Dragon, not a mockup.",https://twitter.com/elonmusk/status/461283368693669888,[],86,401,528,0,,en,,,,https://twitter.com/elonmusk,4.612790628379689e+17,2014
2014-05-02 05:24:30,2014-05-02 07:24:30,elonmusk,462100295896412224,Twitter for iPhone,"Second flight of Falcon 9-R. 1000m, hover and land (with cows) http://t.co/tixmBH5sw6",https://twitter.com/elonmusk/status/462100295896412160,['http://m.youtube.com/watch?feature=youtu.be&v=ZwwS4YOTbbw'],304,1453,1142,1,,en,,,,,,2014
2014-05-02 05:41:55,2014-05-02 07:41:55,elonmusk,462104679116050432,Twitter for iPhone,@rocketrepreneur ~40%,https://twitter.com/elonmusk/status/462104679116050432,[],15,11,61,0,,und,,,"[User(username='rocketrepreneur', id=39651952, displayname='Jonathan A. Goff', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/rocketrepreneur,4.621022132092436e+17,2014
2014-05-08 19:47:23,2014-05-08 21:47:23,elonmusk,464491775264960512,Twitter for iPhone,Trouble in Missouri. Auto dealers trying to sneak in a monopoly creation bill today http://t.co/p6zqtsaYpi,https://twitter.com/elonmusk/status/464491775264960512,['http://www.teslamotors.com/blog/trouble-missouri'],128,494,254,0,,en,,,,,,2014
2014-05-10 07:29:03,2014-05-10 09:29:03,elonmusk,465030743962296320,Twitter for iPhone,Worth seeing @ChefTheFilm by @Jon_Favreau. Make sure to plan for a meal afterwards!,https://twitter.com/elonmusk/status/465030743962296320,[],42,100,284,0,,en,,,"[User(username='ChefTheFilm', id=1517877883, displayname='Chef The Film', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Jon_Favreau', id=22677790, displayname='Jon Favreau', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2014
2014-05-14 10:12:30,2014-05-14 12:12:30,elonmusk,466521428914094080,Twitter for iPhone,@Oatmeal may all technology in the future follow the zeroth law...,https://twitter.com/elonmusk/status/466521428914094083,[],36,179,444,2,,en,,,"[User(username='Oatmeal', id=4519121, displayname='The Oatmeal', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/Oatmeal,4.663128647401718e+17,2014
2014-05-14 10:00:15,2014-05-14 12:00:15,elonmusk,466518346574626816,Twitter for iPhone,@Oatmeal I would be happy to help,https://twitter.com/elonmusk/status/466518346574626817,[],429,2577,4508,1,,en,,,"[User(username='Oatmeal', id=4519121, displayname='The Oatmeal', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/Oatmeal,4.662673164060631e+17,2014
2014-05-22 05:59:44,2014-05-22 07:59:44,elonmusk,469356919979655168,Twitter Web App,Great progress by @NASASpaceflight members repairing the Falcon 9 ocean landing video http://t.co/DP4y5W5uvZ,https://twitter.com/elonmusk/status/469356919979655168,['http://twitpic.com/e4dm2e'],38,329,475,1,,en,,,"[User(username='NASASpaceflight', id=21292523, displayname='Chris Bergin - NSF', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2014
2014-05-23 00:45:53,2014-05-23 02:45:53,elonmusk,469640326416982016,Twitter for iPhone,V likely AF official Correll was told by ULA/Rocketdyne that a rich VP job was his if he gave them a sole source contract,https://twitter.com/elonmusk/status/469640326416982016,[],50,364,332,1,,en,,,,,,2014
2014-05-23 00:52:04,2014-05-23 02:52:04,elonmusk,469641881010581504,Twitter for iPhone,"Reason I believe this is likely is that Correll first tried to work at SpaceX, but we turned him down. Our competitor, it seems, did not.",https://twitter.com/elonmusk/status/469641881010581504,[],69,343,384,0,,en,,,,,,2014
2014-05-23 01:01:03,2014-05-23 03:01:03,elonmusk,469644139253215232,Twitter for iPhone,"Either way, this case certainly deserves close examination by the DoD Inspector General per @SenJohnMcCain's request http://t.co/IZ4JO2y3JO",https://twitter.com/elonmusk/status/469644139253215233,['http://www.mccain.senate.gov/public/index.cfm/press-releases?ID=c6782e97-ca58-47c4-991f-4587c8da1e9d'],44,287,395,0,,en,,,"[User(username='SenJohnMcCain', id=19394188, displayname='John McCain', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2014
2014-05-23 00:40:56,2014-05-23 02:40:56,elonmusk,469639079085486080,Twitter for iPhone,Air Force official awards $10B+ contract uncompeted &amp; then takes lucrative job w funds recipient http://t.co/SHqFYWd3CR,https://twitter.com/elonmusk/status/469639079085486080,['http://nlpc.org/stories/2014/05/18/space-launch-deal-puts-spotlight-revolving-door'],123,1054,561,0,,en,,,,,,2014
2014-05-23 23:27:02,2014-05-24 01:27:02,elonmusk,469982869218004992,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",Contracting official's new job raises questions http://t.co/JhRDGa6vYZ,https://twitter.com/elonmusk/status/469982869218004994,['http://bigstory.ap.org/article/contracting-officers-new-job-raises-questions'],32,183,218,0,,en,,,,,,2014
2014-05-23 23:47:45,2014-05-24 01:47:45,elonmusk,469988081635196928,Twitter for iPhone,"@westcoastbill First, the cheese. Then, the mouse.",https://twitter.com/elonmusk/status/469988081635196928,[],8,12,53,2,,en,,,"[User(username='westcoastbill', id=692023, displayname='bill lee 🐾', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/westcoastbill,4.699869625655009e+17,2014
2014-05-23 23:55:43,2014-05-24 01:55:43,elonmusk,469990086738985024,Twitter for iPhone,"@RichardGarriott Just the air in Dragon. Technically, if a few humans had stowed aboard Dragon on the last flight, they would've been ok.",https://twitter.com/elonmusk/status/469990086738984960,[],9,13,31,0,,en,,,"[User(username='RichardGarriott', id=45176933, displayname='Richard Garriott', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/RichardGarriott,4.699880663843021e+17,2014
2014-05-24 00:42:36,2014-05-24 02:42:36,elonmusk,470001882300444672,Twitter for iPhone,@QuantumG When we launch I want to know that SpaceX has done everything possible to keep the astronauts safe. Only a few more years to go.,https://twitter.com/elonmusk/status/470001882300444674,[],13,31,81,0,,en,,,"[User(username='QuantumG', id=14780356, displayname='Blackbird 🦉', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/QuantumG,4.699973348612014e+17,2014
2014-05-24 00:20:23,2014-05-24 02:20:23,elonmusk,469996295151972416,Twitter for iPhone,"@QuantumG Dragon V1.1 doesn't have a launch escape system. Probably comparable reliability to Shuttle, but we need to do better.",https://twitter.com/elonmusk/status/469996295151972352,[],4,6,18,0,,en,,,"[User(username='QuantumG', id=14780356, displayname='Blackbird 🦉', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/QuantumG,4.699936340296458e+17,2014
2014-05-25 17:12:37,2014-05-25 19:12:37,elonmusk,470613418039586816,Twitter for iPhone,Prince Albert &amp; Princess Charlene drove a Tesla around the track to open @F1 Monaco! The honor is much appreciated :) http://t.co/gjQmbm541s,https://twitter.com/elonmusk/status/470613418039586816,[],118,1366,2031,2,,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/Bof0aBOIQAAC8R3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Bof0aBOIQAAC8R3?format=jpg&name=large', altText=None)]","[User(username='F1', id=69008563, displayname='Formula 1', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2014
2014-05-29 00:21:40,2014-05-29 02:21:40,elonmusk,471808555951980480,Twitter for iPhone,Model S in drag queen competition @CARandDRIVER http://t.co/SHSkETbbWm,https://twitter.com/elonmusk/status/471808555951980544,['http://www.teslamotors.com/sites/default/files/blog_attachments/the-slipperiest-car-on-the-road.pdf'],37,175,216,0,,en,,,"[User(username='CARandDRIVER', id=14342661, displayname='Car and Driver', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2014
2014-05-29 01:43:56,2014-05-29 03:43:56,elonmusk,471829262215835584,Twitter for iPhone,Amazing repair job of Falcon 9 ocean landing vid by @NASASpaceflight forum. Now shows leg deploy http://t.co/EYoaRjEn9Q,https://twitter.com/elonmusk/status/471829262215835648,['http://www.youtube.com/watch?v=XoufUV5oGTo&sns=em'],37,285,385,0,,en,,,"[User(username='NASASpaceflight', id=21292523, displayname='Chris Bergin - NSF', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2014
2014-05-31 15:11:37,2014-05-31 17:11:37,elonmusk,472757297685356480,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Recording of Dragon V2 unveil at http://t.co/aBIV4EWOS2,https://twitter.com/elonmusk/status/472757297685356546,['http://www.spacex.com/webcast/'],110,504,506,0,,en,,,,,,2014
2014-06-04 15:35:20,2014-06-04 17:35:20,elonmusk,474212817306787776,Twitter for iPhone,"Ok, but the sloths kinda had it coming ""Humans Blamed for Extinction of Mammoths &amp; Giant Sloths"" http://t.co/pIPW8rjjl2",https://twitter.com/elonmusk/status/474212817306787840,['http://news.yahoo.com/humans-blamed-extinction-mammoths-mastodons-giant-sloths-230217240.html?soc_src=mediacontentsharebuttons'],83,243,323,0,,en,,,,,,2014
2014-06-11 01:31:46,2014-06-11 03:31:46,elonmusk,476537238785114112,Twitter for iPhone,@Ash_Dale I do seriously need a haircut :),https://twitter.com/elonmusk/status/476537238785114112,[],7,4,34,0,,en,,,"[User(username='Ash_Dale', id=262373056, displayname='Ashley Dale', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/AshDoveJay,4.764816989146522e+17,2014
2014-06-12 17:02:05,2014-06-12 19:02:05,elonmusk,477133748949884928,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Regarding Tesla patents http://t.co/gGBWoInh6C,https://twitter.com/elonmusk/status/477133748949884929,['http://www.teslamotors.com/blog/all-our-patent-are-belong-you'],1068,5887,3643,5,,en,,,,,,2014
2014-06-12 22:57:03,2014-06-13 00:57:03,elonmusk,477223079421046784,Twitter for iPhone,"Apparently, lots of confused media inquiries about blog title. Look, we just to make sure they don't set us up the bomb.",https://twitter.com/elonmusk/status/477223079421046785,[],292,1907,2534,3,,en,,,,,,2014
2014-06-17 14:04:52,2014-06-17 16:04:52,elonmusk,478901093733507072,Twitter for iPhone,SolarCity to build the world's largest advanced solar panel factory in upstate New York http://t.co/dI6N9QomaQ,https://twitter.com/elonmusk/status/478901093733507072,['http://blog.solarcity.com/silevo/'],157,1308,1152,8,,en,,,,,,2014
2014-06-17 04:32:53,2014-06-17 06:32:53,elonmusk,478757147459985408,Twitter for iPhone,"Edmunds beats Tesla LA-NY record by several hours! “@edmunds: Made it! Our Model S made LA-NY run in 67 hrs and 21 mins""",https://twitter.com/elonmusk/status/478757147459985409,[],62,303,469,0,,en,,,"[User(username='edmunds', id=14287286, displayname='Edmunds', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/edmunds,4.786759284498227e+17,2014
2014-06-17 14:15:57,2014-06-17 16:15:57,elonmusk,478903880793993216,Twitter for iPhone,Goal is for unsubsidized solar power to cost less than grid electricity from coal or fracked gas,https://twitter.com/elonmusk/status/478903880793993216,[],249,1603,1876,2,,en,,,,,,2014
2014-06-19 19:22:25,2014-06-19 21:22:25,elonmusk,479705782720536576,Twitter for iPhone,Test flight of Falcon 9-R with deployable grid fins for better hypersonic thru subsonic control http://t.co/6ZXpvPao2u,https://twitter.com/elonmusk/status/479705782720536577,['http://m.youtube.com/watch?v=DgLBIdVg3EM&feature=youtu.be'],171,658,701,1,,en,,,,,,2014
2014-07-01 14:25:43,2014-07-01 16:25:43,elonmusk,483979768203726784,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",Tesla Model S named top model in perceived quality http://t.co/hOhZMIG78u via @USATODAY,https://twitter.com/elonmusk/status/483979768203726848,['http://usat.ly/1lIT4DE'],67,414,519,0,,en,,,"[User(username='USATODAY', id=15754281, displayname='USA TODAY', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2014
2014-07-10 16:56:53,2014-07-10 18:56:53,elonmusk,487279300895190976,Twitter for iPhone,Tesla Superchargers delivered over 1GWh last month. Long distance driving growing exponentially http://t.co/vixkd5gkKX,https://twitter.com/elonmusk/status/487279300895191041,['http://www.teslamotors.com/blog/supercharging-milestone'],104,600,642,0,,en,,,,,,2014
2014-07-10 17:26:14,2014-07-10 19:26:14,elonmusk,487286689300086784,Twitter for iPhone,@leroytwin @Tesla_Canada A lot of Canadian Superchargers are in work and will start going live in the next month or so,https://twitter.com/elonmusk/status/487286689300086784,[],21,43,76,0,,en,,,"[User(username='leroytwin', id=156239715, displayname='Leora Eisen', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Tesla_Canada', id=2569974674, displayname='Tesla Motors Canada', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/leroytwin,4.872847205483233e+17,2014
2014-07-14 16:09:56,2014-07-14 18:09:56,elonmusk,488717037674311680,Twitter for iPhone,Flight 10 of Falcon 9 was good. All six ORBCOMM satellites deployed on target.,https://twitter.com/elonmusk/status/488717037674311682,[],82,430,664,0,,en,,,,,,2014
2014-07-14 16:16:20,2014-07-14 18:16:20,elonmusk,488718649515986880,Twitter for iPhone,"Rocket booster reentry, landing burn &amp; leg deploy were good, but lost hull integrity right after splashdown (aka kaboom)",https://twitter.com/elonmusk/status/488718649515986944,[],108,747,666,2,,en,,,,,,2014
2014-07-14 16:20:38,2014-07-14 18:20:38,elonmusk,488719729599578112,Twitter for iPhone,Detailed review of rocket telemetry needed to tell if due to initial splashdown or subsequent tip over and body slam,https://twitter.com/elonmusk/status/488719729599578112,[],99,266,353,1,,en,,,,,,2014
2014-07-19 02:42:58,2014-07-19 04:42:58,elonmusk,490325897820381184,Twitter for iPhone,"Looks like body slam, maybe from a self-generated wave",https://twitter.com/elonmusk/status/490325897820381185,[],94,129,234,0,,en,,,,https://twitter.com/elonmusk,4.887197295995781e+17,2014
2014-07-23 04:05:37,2014-07-23 06:05:37,elonmusk,491796248148455424,Twitter for iPhone,"“@SpaceX: Soft water landing of Falcon 9 rocket booster. http://t.co/VxBqBZhHmO

Full update: http://t.co/nH8UqOmN9h”",https://twitter.com/elonmusk/status/491796248148455425,"['http://youtu.be/CQnR5fhCXkQ', 'http://www.spacex.com/news/2014/07/22/spacex-soft-lands-falcon-9-rocket-first-stage']",75,446,509,0,,en,,,"[User(username='SpaceX', id=34743251, displayname='SpaceX', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/SpaceX,4.916631638598205e+17,2014
2014-07-26 17:23:03,2014-07-26 19:23:03,elonmusk,493084094532956224,Twitter for iPhone,On annual camping trip w kids. Trying a place just south of Carmel in California this year.,https://twitter.com/elonmusk/status/493084094532956160,[],166,106,540,0,,en,,,,,,2014
2014-08-03 01:16:39,2014-08-03 03:16:39,elonmusk,495739993600450624,Twitter for iPhone,Guardians of the Galaxy is great. Best line is when Star-Lord says his spaceship looks like a Jackson Pollock painting under black light.,https://twitter.com/elonmusk/status/495739993600450560,[],93,877,1749,0,,en,,,,,,2014
2014-08-03 02:33:24,2014-08-03 04:33:24,elonmusk,495759307346952192,Twitter for iPhone,Worth reading Superintelligence by Bostrom. We need to be super careful with AI. Potentially more dangerous than nukes.,https://twitter.com/elonmusk/status/495759307346952192,[],507,2351,2955,60,,en,,,,,,2014
